model,age,odo,fuel,color,price
아반떼,66,57000,가솔린,white,7.155396301896734
아반떼,49,23000,가솔린,black,7.53955882930103
A6,77,118000,디젤,black,7.544861068658458
A6,36,42214,가솔린,black,8.196987927258897
K7,29,40691,hybrid,black,8.177796683277778
아반떼,107,83822,가솔린,gray,6.660575149839686
그랜저,16,24884,가솔린,black,8.174984532943087
아반떼,122,83000,가솔린,white,6.311734809152915
코란도,118,58127,디젤,gray,7.039660349862076
7시리즈,158,156140,가솔린,gray,7.280008252884188
골프,124,147709,디젤,gray,6.398594934535208
아반떼,110,87263,가솔린,gray,6.836259277277067
K7,44,41385,가솔린,black,7.908754738783246
G80,57,64454,가솔린,black,8.02322468471667
K3,49,22368,디젤,gray,7.0825485693553
G80,46,117304,가솔린,black,7.934155233536322
아반떼,118,98092,가솔린,white,6.580639137284949
아반떼,77,58014,가솔린,gray,7.313886831633462
크루즈,125,159920,가솔린,white,5.968707559985366
G80,67,94441,가솔린,black,7.855932199718614
A6,100,128185,디젤,white,7.396948602621014
코란도,108,248404,디젤,gray,6.431331081933479
G80,62,110000,가솔린,gray,7.762596048540069
골프,80,90000,디젤,white,6.7464121285733745
쏘나타,59,84000,가솔린,gray,7.507141079727608
그랜저,176,156283,LPG,white,5.673323267171493
K3,113,125762,가솔린,gray,6.396929655216146
K7,58,28772,가솔린,black,7.741099090035366
G80,52,17302,가솔린,white,8.412054873292933
7시리즈,75,100000,디젤,black,8.507344855361422
K7,110,130767,가솔린,gray,6.947937068614969
5시리즈,138,139356,디젤,gray,7.0825485693553
아반떼,175,59715,가솔린,gray,5.916202062607435
K5,74,41727,가솔린,gray,7.327123292259293
그랜저,175,199574,가솔린,black,5.638354669333745
그랜저,155,95000,LPG,white,6.594413459749778
E클래스,63,48624,가솔린,white,8.31898612539206
G70,39,57605,가솔린,gray,7.972810784121404
K5,34,32127,hybrid,black,7.611347717403621
K3,95,58722,가솔린,black,6.7580945044277305
K7,30,18000,hybrid,white,8.197263371414335
그랜저,169,196500,LPG,black,5.991464547107982
그랜저,103,66500,가솔린,white,7.244941546337007
그랜저,121,121662,가솔린,black,6.78105762593618
K5,39,8122,가솔린,gray,7.640123172695364
G80,57,71922,가솔린,gray,7.85979918056211
크루즈,84,158927,디젤,gray,6.255750041753367
C클래스,146,102602,가솔린,gray,6.898714534329988
파사트,98,117531,디젤,gray,6.985641817639208
아반떼,102,34246,가솔린,gray,6.918695219020472
5시리즈,152,122204,가솔린,gray,6.293419278846481
크루즈,113,57018,디젤,gray,6.478509642208569
아반떼,45,41924,가솔린,white,7.280008252884188
5시리즈,193,185000,가솔린,gray,5.991464547107982
아반떼,148,41326,가솔린,gray,6.3818160174060985
아반떼,59,135540,가솔린,white,6.814542897259958
그랜저,37,14022,가솔린,white,7.951559331155252
쏘나타,65,117955,LPG,white,7.115582126184454
A6,80,198000,디젤,black,7.43307534889858
K7,104,154998,LPG,black,6.957497370876951
5시리즈,27,8189,디젤,white,8.618123909994678
아반떼,110,42009,가솔린,white,6.7464121285733745
E클래스,136,146440,가솔린,white,7.147559271189454
C클래스,47,70413,디젤,white,8.128880142125638
S클래스,48,127349,가솔린,black,9.04793908261736
쏘나타,130,129637,가솔린,black,6.255750041753367
아반떼,48,76257,디젤,black,6.994849985833071
아반떼,235,149856,가솔린,white,5.25227342804663
K3,68,15255,디젤,gray,7.1316985104669115
K7,54,67279,가솔린,black,7.687538766201629
크루즈,87,29439,가솔린,white,6.478509642208569
그랜저,46,40000,가솔린,white,7.820439515262181
E클래스,180,129899,가솔린,gray,6.647688373563329
아반떼,63,66492,가솔린,white,7.186144304522325
아반떼,11,4100,가솔린,white,7.523481312573497
K5,87,183000,LPG,gray,6.621405651764134
E클래스,49,48557,가솔린,gray,8.416488487294606
코란도,68,79061,디젤,white,7.43307534889858
아반떼,138,80000,가솔린,white,6.508769136971682
A6,84,140000,디젤,gray,7.409136443920128
K7,91,95184,hybrid,black,7.3777589082278725
아반떼,150,240983,hybrid,gray,5.703782474656201
말리부,94,79615,디젤,white,6.698268054115413
K5,110,120500,가솔린,gray,6.55250788703459
코란도,98,180800,디젤,black,6.2166061010848646
그랜저,93,172321,가솔린,gray,6.957497370876951
SM6,60,22948,가솔린,white,7.3783837129967145
코란도,98,138321,디젤,gray,6.769641976852503
그랜저,54,94858,LPG,black,7.539027055823995
SM6,63,93900,가솔린,gray,7.02197642307216
그랜저,62,63330,가솔린,other,7.67368812926773
K7,71,109602,가솔린,gray,7.696667081526462
쏘나타,92,120000,가솔린,black,6.802394763324311
K5,62,51418,hybrid,gray,7.691656822810547
K7,57,61000,LPG,black,7.534228326274089
G80,57,116248,가솔린,gray,7.824046010856292
그랜저,131,100000,가솔린,black,6.792344427470809
G80,61,64644,가솔린,black,8.101677747454572
K5,105,133000,hybrid,black,6.903747257584598
티볼리,43,57713,가솔린,white,7.244941546337007
쏘나타,58,190397,LPG,white,6.551080335043404
K7,73,179246,가솔린,black,7.237778191923443
그랜저,33,26000,hybrid,black,8.11102783819368
G80,65,97801,가솔린,black,7.934155233536322
K7,90,89741,가솔린,black,7.186144304522325
아반떼,136,135053,가솔린,gray,6.214608098422191
아반떼,45,49660,가솔린,white,7.273092595999522
쏘나타,37,41808,가솔린,gray,7.495541943884256
그랜저,75,201667,LPG,black,6.46302945692067
K7,72,139000,LPG,black,7.193685818395112
그랜저,88,87350,디젤,black,7.293697720601438
E클래스,56,60771,디젤,white,8.521384396034705
A4,114,115955,디젤,gray,7.00397413672268
티구안,69,42485,디젤,white,7.57095858316901
그랜저,111,143811,가솔린,black,6.710523109452428
G70,33,24285,가솔린,black,8.152198015861787
골프,84,101310,디젤,white,6.957497370876951
쏘나타,142,162254,가솔린,gray,6.478509642208569
골프,86,145982,디젤,gray,6.769641976852503
티구안,96,146547,디젤,black,6.957497370876951
K5,60,69349,가솔린,gray,7.596392304064196
그랜저,169,125055,가솔린,black,5.802118375377063
그랜저,103,196274,LPG,black,6.792344427470809
아반떼,48,13964,가솔린,white,7.27931883541462
그랜저,142,196854,LPG,black,6.580639137284949
G80,49,60990,가솔린,black,8.061802274538348
K3,101,84694,가솔린,gray,6.621405651764134
E클래스,66,70000,디젤,white,8.30671904320269
크루즈,112,8835,가솔린,black,6.398594934535208
티구안,106,158034,디젤,white,7.170888478512505
G80,36,26536,가솔린,gray,8.37816098272068
크루즈,128,98971,가솔린,gray,6.042632833682381
K7,116,275970,가솔린,black,6.175867270105761
A6,164,160000,가솔린,gray,6.175867270105761
쏘나타,64,86638,가솔린,gray,7.346655163176539
E클래스,61,86167,디젤,white,8.30671904320269
그랜저,170,192189,LPG,white,6.018593214496234
쏘나타,92,160000,LPG,gray,6.985641817639208
K5,138,48695,가솔린,gray,6.3473892096560105
쏘나타,35,17835,가솔린,white,7.8636512654486515
K3,38,21245,가솔린,white,7.596392304064196
아반떼,103,54734,가솔린,gray,6.621405651764134
5시리즈,142,238567,가솔린,gray,6.68586094706836
그랜저,56,108483,LPG,white,7.5126175446745105
7시리즈,129,185743,가솔린,black,7.237778191923443
7시리즈,15,8330,디젤,black,9.337061124755339
그랜저,57,72190,가솔린,black,7.694392802629421
그랜저,64,50000,가솔린,other,7.844240718141811
티구안,88,200314,디젤,gray,6.836259277277067
5시리즈,51,50598,디젤,black,8.237743803890933
코란도,72,181446,디젤,black,6.68586094706836
티볼리,85,117669,가솔린,white,7.003065458786462
7시리즈,125,149896,디젤,gray,7.523481312573497
아반떼,110,91167,가솔린,white,6.478509642208569
그랜저,101,109443,LPG,gray,7.0825485693553
그랜저,63,94000,가솔린,black,7.57095858316901
K5,128,297022,LPG,white,5.673323267171493
K3,113,85215,가솔린,gray,6.659293919683638
S클래스,162,220000,가솔린,black,6.803505257608338
G80,59,97200,가솔린,black,7.8160138391590275
G80,63,90552,가솔린,black,7.979681302387741
그랜저,57,88188,가솔린,gray,7.7406644019172415
그랜저,130,149482,가솔린,black,6.684611727667927
K5,75,52268,가솔린,black,7.3658128372094716
그랜저,92,73192,가솔린,white,7.333676395657684
아반떼,137,109909,가솔린,white,6.710523109452428
E클래스,55,27900,가솔린,white,8.682877107057168
골프,78,133057,가솔린,gray,7.645397699428633
아반떼,149,51875,가솔린,gray,6.042632833682381
G80,49,64000,가솔린,black,8.188966863648876
E클래스,63,60000,가솔린,white,8.291797105048733
그랜저,42,31589,가솔린,white,8.11701408773731
그랜저,176,107826,가솔린,black,5.66988092298052
K7,94,18529,가솔린,black,7.409136443920128
그랜저,132,86670,가솔린,black,7.074116816197362
K7,69,45319,가솔린,black,7.650168700845001
말리부,85,61458,디젤,white,6.937314081223682
5시리즈,79,108300,디젤,gray,7.732369222284388
그랜저,62,75000,가솔린,white,7.8636512654486515
3시리즈,98,80170,디젤,white,7.327123292259293
그랜저,114,217501,가솔린,gray,6.660575149839686
K5,66,87897,가솔린,black,7.201170883281678
A4,202,144344,가솔린,gray,6.478509642208569
쏘나타,135,129669,가솔린,gray,6.274762021241939
그랜저,100,177501,LPG,black,6.994849985833071
K5,117,228533,LPG,gray,6.311734809152915
C클래스,34,44225,디젤,black,8.289288323000317
그랜저,173,59694,가솔린,white,5.968707559985366
쏘나타,57,83895,가솔린,gray,7.5126175446745105
G80,49,20456,가솔린,gray,8.169336395928386
그랜저,47,77214,가솔린,black,7.783640596221253
K7,61,112336,hybrid,black,7.560601162768557
K3,50,40116,가솔린,white,7.280008252884188
K3,91,104000,가솔린,white,6.580639137284949
아반떼,134,87012,가솔린,white,6.673297967767654
E클래스,62,53541,디젤,black,8.35490952835879
그랜저,184,114430,가솔린,black,5.638354669333745
S클래스,68,100946,가솔린,black,8.837971491357209
S클래스,98,185000,가솔린,black,8.517193191416238
쏘나타,112,155995,LPG,gray,6.398594934535208
G80,64,39847,가솔린,black,8.146419323098003
그랜저,96,126820,hybrid,black,7.409136443920128
쏘나타,44,30000,가솔린,white,7.596392304064196
아반떼,78,56000,가솔린,gray,6.898714534329988
골프,107,66741,디젤,white,6.898714534329988
그랜저,56,86604,가솔린,black,7.58629630715272
G70,35,26946,가솔린,white,8.34283980427146
그랜저,45,30867,가솔린,gray,7.762596048540069
5시리즈,54,210599,디젤,gray,7.8826922062890254
K3,58,57511,가솔린,gray,7.074116816197362
아반떼,110,67855,가솔린,black,6.684611727667927
3시리즈,65,57000,가솔린,gray,7.8826922062890254
K7,69,75988,가솔린,black,7.560601162768557
아반떼,97,197000,디젤,gray,6.3818160174060985
K5,124,79467,가솔린,black,6.846943139585379
E클래스,57,95800,디젤,white,8.202756381655638
크루즈,89,66152,가솔린,black,6.478509642208569
아반떼,146,114385,가솔린,gray,6.293419278846481
아반떼,47,68166,가솔린,gray,7.155396301896734
아반떼,70,95246,가솔린,white,7.155396301896734
A6,129,147000,가솔린,gray,6.431331081933479
그랜저,103,273000,LPG,gray,6.647688373563329
아반떼,38,59298,가솔린,white,7.390798521735676
K7,130,80000,가솔린,black,7.003065458786462
쏘나타,82,27260,가솔린,gray,7.237778191923443
그랜저,129,140989,가솔린,black,6.647688373563329
그랜저,57,64570,가솔린,gray,7.762596048540069
쏘나타,34,16797,가솔린,gray,7.81237820598861
K3,72,29000,가솔린,white,7.313220387090301
크루즈,103,136720,가솔린,white,6.089044875446846
C클래스,58,18626,디젤,gray,8.15507488781144
그랜저,60,47000,가솔린,gray,7.7752758464868625
아반떼,74,71802,가솔린,gray,6.878326468291325
그랜저,132,118421,가솔린,black,6.7226297948554485
E클래스,59,138485,디젤,black,8.15507488781144
코란도,61,78914,디젤,gray,7.438383530044307
K7,21,20282,LPG,white,7.972810784121404
G80,58,105417,가솔린,black,8.006367567650246
E클래스,147,179994,가솔린,black,6.7464121285733745
파사트,85,146625,가솔린,gray,7.048386408721883
S클래스,81,42013,디젤,black,9.105090961257085
쏘나타,94,140000,가솔린,white,6.976348070447749
그랜저,154,266754,가솔린,black,5.298317366548036
G80,67,62109,가솔린,black,8.174984532943087
K7,42,61000,가솔린,gray,7.844240718141811
아반떼,151,153642,가솔린,white,5.993961427306569
K5,75,143855,LPG,white,7.00397413672268
쏘나타,130,141372,가솔린,gray,6.2166061010848646
G80,56,64040,가솔린,black,8.11701408773731
A4,161,140000,가솔린,gray,5.968707559985366
K3,51,34782,가솔린,white,7.0825485693553
K7,131,117000,가솔린,gray,6.78105762593618
쏘나타,44,32276,가솔린,white,7.534228326274089
K5,129,107130,hybrid,white,6.85751406254539
코란도,111,134118,디젤,gray,6.311734809152915
E클래스,49,107273,가솔린,gray,8.25582842728183
크루즈,57,73401,가솔린,white,7.074116816197362
아반떼,157,91476,가솔린,gray,5.968707559985366
크루즈,122,104000,가솔린,gray,6.111467339502679
K5,112,86000,LPG,black,6.803505257608338
아반떼,125,123597,가솔린,gray,6.214608098422191
K7,69,130000,LPG,black,7.438383530044307
그랜저,110,56446,가솔린,black,7.193685818395112
A6,72,120637,디젤,gray,7.783640596221253
파사트,190,208110,가솔린,gray,5.968707559985366
3시리즈,113,151452,가솔린,white,7.00397413672268
그랜저,50,62125,가솔린,black,7.8826922062890254
쏘나타,167,107115,가솔린,gray,5.802118375377063
A6,60,34965,디젤,white,8.30671904320269
K7,93,128262,가솔린,black,6.85751406254539
K7,66,85125,LPG,gray,7.495541943884256
SM6,52,100000,가솔린,gray,7.1316985104669115
A4,62,30449,가솔린,white,8.160518247477505
K5,70,160803,LPG,white,6.621405651764134
아반떼,46,75587,가솔린,white,7.170888478512505
SM6,30,8914,가솔린,white,7.645397699428633
아반떼,74,36924,디젤,gray,7.114769448366463
5시리즈,60,78200,가솔린,black,8.289288323000317
G80,53,91931,가솔린,black,8.068089626278244
K5,124,238699,LPG,gray,6.154858094016418
K3,19,16622,가솔린,black,7.779466967458324
3시리즈,149,97000,가솔린,black,6.647688373563329
크루즈,57,57605,가솔린,black,7.139660335964919
크루즈,114,187720,디젤,white,6.018593214496234
그랜저,75,99500,가솔린,other,7.280008252884188
7시리즈,125,260153,디젤,black,7.155396301896734
말리부,69,87181,가솔린,black,7.24422751560335
C클래스,54,24863,가솔린,white,8.160518247477505
아반떼,217,73000,가솔린,gray,5.303304908059076
K5,116,176445,hybrid,gray,6.55250788703459
그랜저,98,104546,가솔린,black,7.030857476116121
그랜저,126,65151,가솔린,black,6.85751406254539
E클래스,114,105530,가솔린,gray,7.048386408721883
K3,88,64807,디젤,white,6.8679744089702925
E클래스,63,70886,가솔린,gray,8.350193650720067
3시리즈,38,20169,가솔린,black,8.197263371414335
그랜저,168,197600,가솔린,gray,5.831882477283517
K3,44,48204,가솔린,gray,7.2868764117507
E클래스,77,191903,가솔린,white,7.549609165154532
K7,88,99556,hybrid,gray,7.346655163176539
5시리즈,142,129369,가솔린,white,7.0909098220799835
A6,102,172000,디젤,black,6.985641817639208
그랜저,89,76960,디젤,gray,7.2868764117507
3시리즈,100,83549,디젤,white,7.346655163176539
K7,31,39773,가솔린,black,8.000014093678072
그랜저,92,101344,LPG,black,7.223295679562314
그랜저,105,178000,가솔린,black,6.68586094706836
그랜저,130,140000,가솔린,gray,6.684611727667927
K5,78,119561,디젤,white,7.259116128097101
그랜저,126,160000,가솔린,black,6.792344427470809
K3,84,144125,가솔린,gray,6.673297967767654
그랜저,85,138385,가솔린,black,6.976348070447749
쏘나타,98,97000,LPG,gray,6.594413459749778
그랜저,44,61080,가솔린,black,7.824445930877619
쏘나타,147,100877,가솔린,gray,6.523562306149512
아반떼,82,48456,가솔린,white,6.836259277277067
쏘나타,148,157953,가솔린,white,5.8888779583328805
그랜저,116,132000,LPG,black,6.994849985833071
K3,104,58522,가솔린,gray,6.398594934535208
A8,233,142000,가솔린,black,5.993961427306569
그랜저,131,124970,가솔린,gray,6.68586094706836
G80,66,63000,가솔린,black,8.128880142125638
아반떼,36,17077,가솔린,black,7.462214939768189
말리부,17,5711,가솔린,black,7.779466967458324
티볼리,67,91973,디젤,black,7.155396301896734
아반떼,92,94263,가솔린,black,6.835184586147301
쏘나타,117,6633,가솔린,gray,7.754052639035757
말리부,33,20519,가솔린,gray,7.664346632098617
아반떼,13,6350,가솔린,white,7.719129840906732
쏘나타,57,83524,가솔린,white,7.090076835776092
아반떼,47,23941,가솔린,gray,7.3783837129967145
